day,site,new_customer,platform,visits,distinct_sessions,orders,gross_sales,bounces,add_to_cart,product_page_views,search_page_views
12/2/13 0:00,Acme,,ChromeOS,724,553,0,,284,29,1055,2717
12/2/13 0:00,Pinnacle,,Android,149,123,0,,94,4,166,243
12/2/13 0:00,Pinnacle,0,MacOSX,168,133,14,4107,77,28,275,457
12/2/13 0:00,Sortly,,Unknown,68,62,0,,36,2,84,184
12/2/13 0:00,Sortly,1,Linux,1,0,1,80,0,1,1,1
12/2/13 0:00,Acme,0,BlackBerry,9,7,0,125,2,2,17,33
12/2/13 0:00,Acme,1,MacOSX,1329,840,842,96589,209,932,4496,8376
12/2/13 0:00,Pinnacle,,ChromeOS,7,5,0,,5,0,8,7
12/2/13 0:00,Pinnacle,,Linux,18,14,0,,12,1,22,26
12/2/13 0:00,Acme,,iOS,48289,40402,0,,15226,2183,64126,146704
12/2/13 0:00,Sortly,1,MacOSX,6,4,3,296,2,3,10,7
12/2/13 0:00,Sortly,1,iOS,248,165,112,11397,61,138,398,482
12/2/13 0:00,Sortly,0,Linux,2,2,0,59,1,1,12,20
12/2/13 0:00,Widgetry,1,iOS,31,30,31,3360,0,31,581,517
12/2/13 0:00,Acme,1,Linux,33,21,21,1697,6,24,117,238
12/2/13 0:00,Sortly,,BlackBerry,1,0,0,,1,0,2,1
12/2/13 0:00,Pinnacle,0,Unknown,0,0,0,33,0,0,0,0
12/2/13 0:00,Acme,,Unknown,1235,669,0,,933,3,249,1595
12/2/13 0:00,Acme,0,Unknown,14,11,2,372,3,4,39,91
12/2/13 0:00,Acme,,Linux,2512,2154,0,,1484,58,2833,6451
12/2/13 0:00,Acme,,WindowsPhone,320,276,0,,123,8,377,1033
12/2/13 0:00,Sortly,1,WindowsPhone,0,0,0,12,0,0,0,0
12/2/13 0:00,Widgetry,0,iOS,283,271,283,41259,0,283,6516,5705
12/2/13 0:00,Pinnacle,,Unknown,61,29,0,,48,0,12,85
12/2/13 0:00,Acme,1,ChromeOS,14,9,10,906,2,10,32,51
12/2/13 0:00,Pinnacle,,BlackBerry,3,3,0,,2,0,3,5
12/2/13 0:00,Pinnacle,1,Windows,20,14,10,1695,5,12,26,40
12/2/13 0:00,Sortly,1,Unknown,0,0,0,61,0,0,0,0
12/2/13 0:00,Pinnacle,0,Android,6,5,0,49,2,2,8,15
12/2/13 0:00,Botly,0,Android,52,50,52,6683,1,52,0,0
12/2/13 0:00,Pinnacle,1,Android,1,0,0,52,0,0,0,0
12/2/13 0:00,Sortly,0,Unknown,5,4,1,60,1,2,17,29
12/2/13 0:00,Sortly,0,Android,465,330,34,3830,152,104,828,1552
12/2/13 0:00,Pinnacle,1,iOS,8,5,4,1019,2,5,21,26
12/2/13 0:00,Pinnacle,0,iOS,93,73,6,1952,40,15,120,158
12/2/13 0:00,Sortly,,Android,5165,3882,0,,2607,174,6373,14369
12/2/13 0:00,Sortly,1,Android,85,55,33,3304,20,50,144,234
12/2/13 0:00,Pinnacle,,WindowsPhone,2,2,0,,2,0,2,3
12/2/13 0:00,Sortly,,Linux,22,20,0,,11,1,42,96
12/2/13 0:00,Sortly,0,Windows,25,22,7,654,6,13,67,54
12/2/13 0:00,Sortly,0,BlackBerry,0,0,0,,0,0,0,0
12/2/13 0:00,Tabular,1,iOS,24,23,24,3515,0,24,174,232
12/2/13 0:00,Pinnacle,1,MacOSX,16,11,7,1998,4,9,21,27
12/2/13 0:00,Acme,,,19,19,0,41,19,0,9,5
12/2/13 0:00,Pinnacle,0,ChromeOS,0,0,0,,0,0,0,1
12/2/13 0:00,Acme,1,BlackBerry,1,0,0,43,0,1,3,6
12/2/13 0:00,Sortly,0,ChromeOS,0,0,0,,0,0,0,0
12/2/13 0:00,Tabular,,iOS,3831,3091,0,,71,487,17724,29376
12/2/13 0:00,Sortly,,WindowsPhone,1,1,0,,1,0,1,0
12/2/13 0:00,Sortly,1,Windows,10,8,7,602,2,7,26,12
12/2/13 0:00,Sortly,,Windows,117,106,0,,72,10,215,79
12/2/13 0:00,Acme,0,Linux,176,120,27,3553,37,53,558,1201
12/2/13 0:00,Acme,0,iOS,8283,6017,1225,184423,1876,2176,21933,44212
12/2/13 0:00,Sortly,0,iOS,1775,1391,187,22707,529,401,2599,3813
12/2/13 0:00,Acme,1,WindowsPhone,3,1,1,79,0,2,10,19
12/2/13 0:00,Acme,1,Windows,3694,2353,2390,247384,581,2632,10728,19441
12/2/13 0:00,Botly,,Android,566,468,0,,291,100,112,329
12/2/13 0:00,Pinnacle,,MacOSX,766,626,0,,499,27,912,1181
12/2/13 0:00,Acme,,Android,10321,9175,0,,3696,283,10780,27357
12/2/13 0:00,Sortly,0,MacOSX,14,11,3,341,6,5,20,11
12/2/13 0:00,Acme,,Windows,136057,107104,0,5,54512,5990,187601,506629
12/2/13 0:00,Acme,0,MacOSX,18044,11799,2766,458546,4728,4482,52556,111936
12/2/13 0:00,Acme,,BlackBerry,138,122,0,,65,3,135,282
12/2/13 0:00,Widgetry,,iOS,6890,5230,0,,145,640,74585,109046
12/2/13 0:00,Acme,1,Unknown,2,1,1,54,0,1,3,9
12/2/13 0:00,Acme,0,WindowsPhone,33,25,3,402,7,7,77,179
12/3/13 0:00,Acme,,Android,7199,6432,0,,2748,161,7654,17050
12/3/13 0:00,Widgetry,0,iOS,202,192,202,28693,0,202,5244,4050
12/3/13 0:00,Sortly,0,Android,311,225,18,2048,106,63,458,699
12/3/13 0:00,Tabular,1,iOS,13,12,13,1872,0,13,88,121
12/3/13 0:00,Sortly,,ChromeOS,0,0,0,,0,0,1,1
12/3/13 0:00,Acme,,WindowsPhone,213,187,0,,96,4,269,613
12/3/13 0:00,Sortly,1,Linux,0,0,0,,0,0,0,0
12/3/13 0:00,Sortly,,Windows,210,200,0,,177,6,169,80
12/3/13 0:00,Pinnacle,0,MacOSX,117,90,9,3863,58,17,229,332
12/3/13 0:00,Pinnacle,,Windows,1035,848,0,,658,24,1305,1845
12/3/13 0:00,Sortly,,WindowsPhone,2,1,0,,1,0,5,0
12/3/13 0:00,Acme,1,Linux,18,13,13,1047,2,15,65,105
12/3/13 0:00,Pinnacle,,MacOSX,504,416,0,,324,17,660,913
12/3/13 0:00,Sortly,,iOS,8788,7241,0,,4760,346,11038,15949
12/3/13 0:00,Botly,,Android,483,399,0,,245,78,107,259
12/3/13 0:00,Pinnacle,,Unknown,63,22,0,,41,0,10,111
12/3/13 0:00,Acme,1,iOS,333,224,215,25452,46,245,1083,1580
12/3/13 0:00,Pinnacle,,iOS,663,565,0,,407,20,761,982
12/3/13 0:00,Pinnacle,1,iOS,4,2,2,502,1,2,5,5
12/3/13 0:00,Pinnacle,0,ChromeOS,0,0,0,32,0,0,0,1
12/3/13 0:00,Pinnacle,0,Android,5,4,0,15,3,1,6,14
12/3/13 0:00,Pinnacle,1,Windows,13,8,6,1809,3,7,21,28
12/3/13 0:00,Acme,0,MacOSX,10991,7303,1511,260008,3315,2484,31519,60296
12/3/13 0:00,Pinnacle,,Android,127,105,0,,82,3,127,173
12/3/13 0:00,Tabular,0,iOS,186,179,186,31943,0,186,1734,2478
12/3/13 0:00,Sortly,0,Unknown,3,2,0,13,1,1,17,21
12/3/13 0:00,Botly,0,Android,36,34,36,4583,0,36,0,0
12/3/13 0:00,Acme,1,WindowsPhone,1,0,1,56,0,1,3,7
12/3/13 0:00,Sortly,,Linux,17,16,0,,8,1,39,72
12/3/13 0:00,Pinnacle,,WindowsPhone,2,1,0,,1,0,1,1
12/3/13 0:00,Acme,1,Unknown,2,1,2,39,0,2,2,6
12/3/13 0:00,Acme,0,Windows,15325,10589,2696,396708,2824,4429,47854,94234
12/3/13 0:00,Widgetry,,iOS,4952,3781,0,,106,462,62475,74808
12/3/13 0:00,Acme,0,iOS,4296,3182,703,109782,998,1275,12514,22651
12/3/13 0:00,Sortly,1,iOS,115,75,52,5757,30,64,154,174
12/3/13 0:00,Tabular,,iOS,2703,2221,0,,55,338,13928,22358
12/3/13 0:00,Pinnacle,1,MacOSX,6,3,3,817,2,3,8,11
12/3/13 0:00,Acme,0,BlackBerry,5,4,0,35,1,1,13,24
12/3/13 0:00,Acme,,Windows,84625,68294,0,,38137,3151,122030,300753
12/3/13 0:00,Sortly,,BlackBerry,2,1,0,,1,0,2,3
12/3/13 0:00,Pinnacle,0,Windows,126,96,11,3725,46,25,268,404
12/3/13 0:00,Acme,0,ChromeOS,66,43,10,1204,15,18,259,487
12/3/13 0:00,Botly,1,Android,9,8,9,913,0,9,0,0
12/3/13 0:00,Acme,,MacOSX,30489,22866,0,,14295,1368,48537,109623
12/3/13 0:00,Acme,0,Android,420,317,36,4680,113,92,1053,2089
12/3/13 0:00,Acme,,iOS,29730,25354,0,,10102,1178,40707,85588
12/3/13 0:00,Sortly,0,ChromeOS,0,0,0,5,0,0,0,0
12/3/13 0:00,Acme,,Linux,1950,1706,0,,1275,35,2283,4548
12/3/13 0:00,Acme,,Unknown,1149,544,0,,866,2,202,1431
12/3/13 0:00,Acme,0,Linux,120,82,17,2428,29,36,418,751
12/3/13 0:00,Sortly,1,Windows,4,3,3,327,1,3,9,6
12/3/13 0:00,Pinnacle,0,WindowsPhone,0,0,0,,0,0,0,0
12/3/13 0:00,Sortly,0,Linux,3,2,0,37,1,1,10,16
12/3/13 0:00,Sortly,0,iOS,1157,913,111,14155,350,255,1663,2052
12/3/13 0:00,Sortly,,Unknown,49,45,0,,26,1,52,93
12/3/13 0:00,Acme,1,ChromeOS,8,5,5,583,1,6,32,45
12/3/13 0:00,Acme,,,13,12,0,17,12,0,6,3
12/3/13 0:00,Sortly,0,MacOSX,9,7,2,211,5,3,17,19
12/3/13 0:00,Acme,1,Windows,1757,1130,1151,118120,267,1264,5074,8884
12/3/13 0:00,Sortly,,Android,3272,2490,0,,1850,101,4127,7892
12/3/13 0:00,Acme,1,BlackBerry,1,0,0,15,0,0,1,1
12/3/13 0:00,Acme,0,Unknown,11,7,1,196,3,2,25,43
12/3/13 0:00,Pinnacle,0,BlackBerry,0,0,0,,0,0,0,0
12/3/13 0:00,Sortly,1,Android,46,28,18,1990,10,27,67,99
12/3/13 0:00,Pinnacle,0,Linux,1,0,0,39,0,0,1,1
12/3/13 0:00,Pinnacle,,Linux,13,11,0,,9,0,15,12
12/3/13 0:00,Acme,1,MacOSX,508,322,321,38822,84,351,1685,2848
12/3/13 0:00,Sortly,,MacOSX,38,35,0,,27,3,52,28
12/3/13 0:00,Acme,0,WindowsPhone,15,11,2,230,3,4,33,56
12/3/13 0:00,Pinnacle,,ChromeOS,4,3,0,,3,0,4,6
12/3/13 0:00,Sortly,1,MacOSX,2,1,1,118,1,1,1,0
12/3/13 0:00,Pinnacle,0,iOS,69,54,5,1373,27,13,146,263
12/3/13 0:00,Acme,,ChromeOS,462,356,0,,198,16,689,1661
12/3/13 0:00,Acme,1,Android,41,29,28,2734,4,31,146,267
12/3/13 0:00,Pinnacle,,BlackBerry,5,4,0,,4,0,2,2
12/3/13 0:00,Acme,,BlackBerry,110,96,0,,53,2,101,207
12/3/13 0:00,Pinnacle,1,Android,1,0,0,103,0,1,1,2
12/3/13 0:00,Widgetry,1,iOS,15,14,15,2038,0,15,306,249
12/3/13 0:00,Sortly,0,Windows,34,26,3,287,21,6,25,27
12/4/13 0:00,Sortly,1,Unknown,0,0,0,3,0,0,1,0
12/4/13 0:00,Acme,1,BlackBerry,1,0,0,22,0,0,1,1
12/4/13 0:00,Pinnacle,1,Android,1,0,0,50,0,0,1,3
12/4/13 0:00,Sortly,0,Linux,2,1,0,23,0,1,3,7
12/4/13 0:00,Sortly,,MacOSX,37,33,0,,25,3,54,24
12/4/13 0:00,Pinnacle,,BlackBerry,3,2,0,,2,0,3,4
12/4/13 0:00,Pinnacle,0,ChromeOS,1,0,0,15,0,0,1,4
12/4/13 0:00,Acme,0,WindowsPhone,17,12,2,234,3,3,42,108
12/4/13 0:00,Botly,0,Android,35,33,35,4352,0,35,0,0
12/4/13 0:00,Widgetry,0,iOS,210,201,210,30559,0,210,5113,4088
12/4/13 0:00,Acme,,Linux,2011,1793,0,,1358,35,2103,4025
12/4/13 0:00,Acme,0,ChromeOS,65,45,10,1223,15,18,194,353
12/4/13 0:00,Sortly,1,MacOSX,2,1,1,72,1,1,1,0
12/4/13 0:00,Sortly,,ChromeOS,0,0,0,,0,0,0,0
12/4/13 0:00,Sortly,,Android,3307,2501,0,,1831,95,4106,8232
12/4/13 0:00,Acme,0,Unknown,10,7,1,90,3,2,21,43
12/4/13 0:00,Sortly,1,Android,47,26,17,1627,14,26,77,113
12/4/13 0:00,Acme,0,iOS,4483,3308,696,106238,1057,1250,13051,23771
12/4/13 0:00,Acme,1,iOS,356,237,231,27057,50,260,1176,1837
12/4/13 0:00,Acme,,ChromeOS,451,356,0,,194,16,628,1547
12/4/13 0:00,Pinnacle,1,iOS,5,3,2,378,1,3,7,10
12/4/13 0:00,Acme,0,MacOSX,10825,7222,1546,269047,3212,2480,31484,60734
12/4/13 0:00,Acme,,iOS,29409,24980,0,,10098,1196,40388,85614
12/4/13 0:00,Pinnacle,1,MacOSX,7,4,4,957,2,5,13,14
12/4/13 0:00,Acme,0,Windows,15697,10845,2744,403592,2969,4500,48742,97431
12/4/13 0:00,Pinnacle,1,Windows,16,9,7,1518,5,9,24,27
12/4/13 0:00,Sortly,0,Unknown,3,2,0,21,1,0,5,9
12/4/13 0:00,Sortly,0,Windows,119,100,3,317,101,5,29,60
12/4/13 0:00,Sortly,1,iOS,104,71,49,5336,28,58,167,185
12/4/13 0:00,Botly,1,Android,8,7,8,855,0,8,0,0
12/4/13 0:00,Sortly,,iOS,8836,7291,0,,4724,348,11093,16114
12/4/13 0:00,Tabular,0,iOS,185,175,185,32636,0,185,1751,2335
12/4/13 0:00,Tabular,,iOS,2598,2148,0,,50,331,13276,21472
12/4/13 0:00,Acme,,WindowsPhone,214,183,0,,102,5,259,565
12/4/13 0:00,Sortly,,BlackBerry,1,0,0,,0,0,1,2
12/4/13 0:00,Acme,,MacOSX,29910,22453,0,,14044,1355,47386,107308
12/4/13 0:00,Pinnacle,,ChromeOS,5,4,0,,3,0,5,7
12/4/13 0:00,Pinnacle,,,0,0,0,,0,0,0,0
12/4/13 0:00,Tabular,1,iOS,12,11,12,1706,0,12,105,130
12/4/13 0:00,Pinnacle,0,Linux,1,0,0,20,0,0,0,0
12/4/13 0:00,Acme,0,BlackBerry,5,3,1,97,1,1,5,13
12/4/13 0:00,Pinnacle,,MacOSX,524,417,0,,344,17,715,945
12/4/13 0:00,Pinnacle,,iOS,717,599,0,,454,19,807,1102
12/4/13 0:00,Sortly,1,BlackBerry,0,0,0,8,0,0,0,0
12/4/13 0:00,Pinnacle,0,Windows,142,108,12,4000,54,27,270,487
12/4/13 0:00,Pinnacle,0,Android,8,6,0,46,4,1,14,32
12/4/13 0:00,Sortly,0,iOS,1096,862,108,14210,327,241,1611,2041
12/4/13 0:00,Acme,,,14,14,0,19,14,0,7,3
12/4/13 0:00,Acme,,Windows,87825,70995,0,,40555,3105,123118,303114
12/4/13 0:00,Widgetry,,iOS,4823,3693,0,,110,469,59668,72364
12/4/13 0:00,Pinnacle,,Linux,12,10,0,,8,1,17,25
12/4/13 0:00,Acme,1,WindowsPhone,2,0,1,45,0,1,2,2
12/4/13 0:00,Acme,0,Android,424,315,37,4714,109,92,1120,2140
12/4/13 0:00,Sortly,,Linux,14,13,0,,8,1,22,37
12/4/13 0:00,Acme,,Android,6807,6029,0,,2619,157,7352,16676
12/4/13 0:00,Acme,,BlackBerry,102,92,0,,53,2,89,191
12/4/13 0:00,Pinnacle,,WindowsPhone,2,1,0,,1,0,1,3
12/4/13 0:00,Acme,1,Windows,1706,1076,1097,113903,277,1204,5110,8640
12/4/13 0:00,Pinnacle,0,WindowsPhone,0,0,0,,0,0,0,2
12/4/13 0:00,Sortly,0,MacOSX,9,7,2,240,4,3,16,12
12/4/13 0:00,Acme,1,Unknown,1,0,1,22,0,1,0,0
12/4/13 0:00,Pinnacle,0,iOS,79,64,5,2209,30,14,130,242
12/4/13 0:00,Widgetry,1,iOS,15,14,15,1757,0,15,344,320
12/4/13 0:00,Acme,1,Android,36,26,24,2369,5,28,123,189
12/4/13 0:00,Acme,1,ChromeOS,8,5,6,605,1,7,24,41
12/4/13 0:00,Sortly,1,Linux,0,0,0,6,0,0,0,1
12/4/13 0:00,Sortly,,Windows,222,173,0,,165,5,150,42
12/4/13 0:00,Pinnacle,,Windows,1074,841,0,,674,27,1326,1691
12/4/13 0:00,Acme,0,Linux,120,80,18,2193,31,33,369,686
12/4/13 0:00,Acme,1,Linux,16,11,11,901,2,12,55,96
12/4/13 0:00,Acme,1,MacOSX,524,324,325,39169,89,358,1734,2922
12/4/13 0:00,Sortly,0,Android,303,217,18,2311,98,63,466,756
12/4/13 0:00,Pinnacle,,Unknown,57,19,0,,37,0,6,105
12/4/13 0:00,Pinnacle,0,BlackBerry,0,0,0,64,0,0,0,1
12/4/13 0:00,Botly,,Android,482,395,0,,250,81,125,215
12/4/13 0:00,Acme,,Unknown,1172,578,0,,913,2,198,1446
12/4/13 0:00,Pinnacle,0,MacOSX,127,101,9,3016,60,18,256,443
12/4/13 0:00,Sortly,,Unknown,47,41,0,,24,1,61,114
12/4/13 0:00,Sortly,1,Windows,5,3,4,347,1,4,10,4
12/4/13 0:00,Pinnacle,,Android,156,131,0,,108,2,159,213
12/4/13 0:00,Sortly,,WindowsPhone,1,1,0,,1,0,2,0
12/5/13 0:00,Pinnacle,,Windows,1123,869,0,,730,21,1353,1496
12/5/13 0:00,Pinnacle,1,Windows,10,7,6,1132,2,7,16,24
12/5/13 0:00,Acme,1,Linux,14,10,11,754,1,11,27,36
12/5/13 0:00,Acme,0,Windows,14151,9786,2625,382115,2610,4260,44898,88460
12/5/13 0:00,Sortly,0,BlackBerry,1,0,0,20,0,0,2,4
12/5/13 0:00,Pinnacle,,,1,0,0,,1,0,0,0
12/5/13 0:00,Widgetry,,iOS,4688,3591,0,,110,461,58918,71015
12/5/13 0:00,Acme,1,ChromeOS,6,3,4,403,1,4,17,28
12/5/13 0:00,Botly,1,Android,9,8,9,859,0,9,0,0
12/5/13 0:00,Acme,,,16,16,0,32,16,0,8,4
12/5/13 0:00,Acme,,MacOSX,27786,21021,0,,12965,1268,44691,101211
12/5/13 0:00,Sortly,,Unknown,54,48,0,,30,1,76,135
12/5/13 0:00,Acme,,Linux,2875,2639,0,,2229,33,2963,4254
12/5/13 0:00,Tabular,,iOS,2526,2078,0,,47,321,13385,21361
12/5/13 0:00,Widgetry,1,iOS,19,18,19,2364,0,19,342,352
12/5/13 0:00,Pinnacle,1,iOS,4,2,1,505,1,2,8,14
12/5/13 0:00,Pinnacle,,Linux,13,9,0,,8,0,21,25
12/5/13 0:00,Pinnacle,,WindowsPhone,2,1,0,,1,0,1,1
12/5/13 0:00,Sortly,,Linux,14,13,0,,7,1,29,50
12/5/13 0:00,Sortly,,,0,0,0,,0,0,0,0
12/5/13 0:00,Acme,0,BlackBerry,6,4,0,43,1,1,6,14
12/5/13 0:00,Acme,,BlackBerry,105,92,0,,59,3,86,183
12/5/13 0:00,Acme,,ChromeOS,428,339,0,,188,15,591,1421
12/5/13 0:00,Pinnacle,1,Android,0,0,0,,0,0,0,2
12/5/13 0:00,Pinnacle,1,MacOSX,7,4,4,1220,1,4,17,16
12/5/13 0:00,Sortly,,Android,3017,2296,0,,1686,91,3719,7139
12/5/13 0:00,Sortly,,iOS,8035,6655,0,,4297,316,10305,14654
12/5/13 0:00,Sortly,,ChromeOS,0,0,0,,0,0,0,0
12/5/13 0:00,Tabular,1,iOS,13,12,13,1755,0,13,99,138
12/5/13 0:00,Pinnacle,0,ChromeOS,0,0,0,,0,0,0,0
12/5/13 0:00,Acme,,Android,7001,6246,0,,2737,159,7330,16794
12/5/13 0:00,Sortly,1,Unknown,0,0,0,,0,0,0,0
12/5/13 0:00,Sortly,1,Windows,6,4,3,332,1,4,10,3
12/5/13 0:00,Acme,1,MacOSX,503,316,318,38187,80,349,1588,2631
12/5/13 0:00,Sortly,0,iOS,1044,816,109,14465,312,246,1571,1956
12/5/13 0:00,Acme,0,ChromeOS,57,38,9,1258,12,16,196,394
12/5/13 0:00,Acme,1,Windows,1812,1141,1169,121095,276,1290,5293,9028
12/5/13 0:00,Pinnacle,,BlackBerry,2,1,0,,1,0,3,2
12/5/13 0:00,Botly,0,Android,37,34,37,4702,0,37,0,0
12/5/13 0:00,Sortly,0,ChromeOS,0,0,0,,0,0,1,1
12/5/13 0:00,Acme,0,iOS,3923,2880,685,104133,878,1230,11757,21196
12/5/13 0:00,Sortly,1,Android,45,28,17,1670,12,25,61,104
12/5/13 0:00,Acme,1,iOS,359,241,235,26864,49,263,1153,1668
12/5/13 0:00,Pinnacle,0,Windows,118,94,11,2740,52,23,213,336
12/5/13 0:00,Pinnacle,0,iOS,65,49,5,1464,26,14,124,208
12/5/13 0:00,Sortly,,MacOSX,31,29,0,,21,2,51,34
12/5/13 0:00,Sortly,,WindowsPhone,1,1,0,,1,0,2,1
12/5/13 0:00,Acme,1,Android,41,30,28,2828,5,32,151,233
12/5/13 0:00,Sortly,1,Linux,0,0,0,6,0,0,2,2
12/5/13 0:00,Pinnacle,0,Unknown,0,0,0,,0,0,0,0
12/5/13 0:00,Pinnacle,,Android,129,107,0,,84,2,133,191
12/5/13 0:00,Pinnacle,0,BlackBerry,0,0,0,,0,0,1,3
12/5/13 0:00,Sortly,1,MacOSX,2,1,1,78,1,1,2,0
12/5/13 0:00,Acme,0,WindowsPhone,14,10,1,72,2,3,31,64
12/5/13 0:00,Acme,1,Unknown,2,1,1,96,0,1,3,4
12/5/13 0:00,Acme,1,BlackBerry,0,0,0,,0,0,0,0
12/5/13 0:00,Sortly,0,Android,279,199,18,2129,99,61,427,732
12/5/13 0:00,Sortly,1,iOS,115,77,51,5300,31,63,174,218
12/5/13 0:00,Sortly,,Windows,78,66,0,,51,5,124,43
12/5/13 0:00,Acme,,iOS,28940,24716,0,,9977,1147,39254,82843
12/5/13 0:00,Sortly,0,Linux,3,2,0,6,1,1,13,30
12/5/13 0:00,Pinnacle,0,Linux,1,1,0,,0,0,4,8
12/5/13 0:00,Sortly,,BlackBerry,2,1,0,,1,0,2,0
12/5/13 0:00,Tabular,0,iOS,170,162,170,30836,0,170,1658,2117
12/5/13 0:00,Pinnacle,,iOS,647,546,0,,424,16,718,915
12/5/13 0:00,Pinnacle,,Unknown,64,28,0,,42,0,9,107
12/5/13 0:00,Acme,0,Linux,110,78,17,2454,25,32,408,775
12/5/13 0:00,Botly,,Android,470,388,0,,242,77,78,240
12/5/13 0:00,Acme,,Unknown,1078,507,0,,848,2,180,1372
12/5/13 0:00,Acme,1,WindowsPhone,2,1,1,112,0,1,5,8
12/5/13 0:00,Acme,0,Android,359,273,35,4502,88,88,924,1782
12/5/13 0:00,Acme,,Windows,85251,69100,0,,40255,2947,118541,287480
12/5/13 0:00,Pinnacle,,MacOSX,510,424,0,,354,18,625,764
12/5/13 0:00,Widgetry,0,iOS,203,194,203,29986,0,203,4606,3565
12/5/13 0:00,Acme,,WindowsPhone,204,174,0,,92,6,259,638
12/5/13 0:00,Pinnacle,0,WindowsPhone,0,0,0,,0,0,0,0
12/5/13 0:00,Sortly,0,Windows,15,10,3,487,6,6,28,11
12/5/13 0:00,Acme,0,Unknown,7,6,1,112,2,2,16,28
12/5/13 0:00,Pinnacle,0,MacOSX,121,97,8,2890,61,19,231,371
12/5/13 0:00,Pinnacle,0,Android,5,3,0,,2,1,5,12
12/5/13 0:00,Acme,0,MacOSX,9886,6611,1414,245258,2923,2276,28667,54958
12/5/13 0:00,Sortly,0,Unknown,3,2,0,40,1,1,3,6
12/5/13 0:00,Pinnacle,,ChromeOS,4,3,0,,3,0,3,1
12/5/13 0:00,Sortly,0,MacOSX,8,7,2,330,3,3,16,13
12/6/13 0:00,Botly,1,Android,12,12,12,1510,0,12,0,0
12/6/13 0:00,Acme,,MacOSX,27475,20776,0,,12488,1300,45740,103056
12/6/13 0:00,Acme,0,WindowsPhone,19,14,2,326,4,5,54,88
12/6/13 0:00,Acme,1,MacOSX,547,340,343,41785,85,379,1785,2962
12/6/13 0:00,Widgetry,1,iOS,21,20,21,2461,0,21,373,296
12/6/13 0:00,Pinnacle,0,ChromeOS,0,0,0,,0,0,0,1
12/6/13 0:00,Pinnacle,,ChromeOS,3,2,0,,2,0,6,7
12/6/13 0:00,Pinnacle,,Unknown,79,39,0,,55,0,15,125
12/6/13 0:00,Sortly,,MacOSX,34,31,0,,24,3,47,18
12/6/13 0:00,Sortly,0,Windows,13,11,4,508,4,6,28,30
12/6/13 0:00,Acme,0,ChromeOS,56,39,9,1291,11,14,166,335
12/6/13 0:00,Sortly,,ChromeOS,0,0,0,,0,0,1,0
12/6/13 0:00,Pinnacle,0,Unknown,0,0,0,,0,0,0,0
12/6/13 0:00,Acme,0,Android,472,344,46,6176,122,106,1276,2588
12/6/13 0:00,Acme,1,Android,48,35,33,3105,4,37,167,285
12/6/13 0:00,Sortly,1,Windows,5,3,3,368,1,3,10,3
12/6/13 0:00,Acme,0,BlackBerry,7,5,0,40,3,1,10,16
12/6/13 0:00,Acme,0,Linux,117,81,14,1720,30,29,343,696
12/6/13 0:00,Acme,0,MacOSX,9821,6606,1396,238157,2886,2279,29093,55282
12/6/13 0:00,Pinnacle,1,ChromeOS,0,0,0,16,0,0,0,0
12/6/13 0:00,Sortly,0,Linux,3,2,0,34,1,2,12,19
12/6/13 0:00,Pinnacle,0,Windows,115,90,12,3290,50,25,237,389
12/6/13 0:00,Sortly,,Android,3462,2603,0,,1889,107,4455,8480
12/6/13 0:00,Sortly,,Unknown,45,39,0,,25,1,48,100
12/6/13 0:00,Acme,,Unknown,1051,531,0,,845,2,207,1320
12/6/13 0:00,Acme,0,iOS,4840,3532,720,108872,1151,1323,13964,25008
12/6/13 0:00,Sortly,1,Linux,0,0,0,38,0,0,1,1
12/6/13 0:00,Pinnacle,0,Android,6,5,0,73,3,1,7,11
12/6/13 0:00,Acme,,ChromeOS,429,342,0,,181,13,605,1552
12/6/13 0:00,Pinnacle,,Android,174,150,0,,116,2,156,267
12/6/13 0:00,Sortly,0,Unknown,3,1,0,63,0,1,8,14
12/6/13 0:00,Pinnacle,0,MacOSX,123,96,9,2864,62,19,231,365
12/6/13 0:00,Botly,0,Android,40,37,40,4859,0,40,5,5
12/6/13 0:00,Acme,,iOS,31476,26579,0,,11047,1275,43987,92100
12/6/13 0:00,Sortly,,BlackBerry,1,1,0,,1,0,2,2
12/6/13 0:00,Widgetry,,iOS,4725,3633,0,,103,468,60970,72693
12/6/13 0:00,Pinnacle,,Linux,11,9,0,,8,0,12,15
12/6/13 0:00,Acme,1,ChromeOS,9,5,5,406,2,6,15,17
12/6/13 0:00,Pinnacle,,WindowsPhone,3,3,0,,2,0,2,3
12/6/13 0:00,Acme,1,Windows,1950,1228,1252,133020,303,1377,5813,9921
12/6/13 0:00,Sortly,,iOS,9610,7849,0,,5031,395,12691,17570
12/6/13 0:00,Sortly,0,iOS,1145,885,124,14792,353,278,1888,2261
12/6/13 0:00,Acme,1,iOS,418,276,267,30376,62,299,1445,2179
12/6/13 0:00,Pinnacle,1,Windows,13,9,7,1604,3,8,27,39
12/6/13 0:00,Sortly,0,MacOSX,11,8,2,312,5,4,19,14
12/6/13 0:00,Sortly,1,MacOSX,4,2,2,155,1,3,5,4
12/6/13 0:00,Acme,,,13,13,0,32,13,0,5,4
12/6/13 0:00,Sortly,1,iOS,149,96,64,6957,40,78,232,237
12/6/13 0:00,Acme,,Windows,84012,67774,0,,38910,3086,120119,293146
12/6/13 0:00,Pinnacle,0,WindowsPhone,0,0,0,,0,0,0,0
